,content,score
4909,"Sebagai penjual, saya kesulitan dgn kurir ekspedisi cara pick up, krn sering kali kurir tidak dtng mengambil paket di hari yg sama. Saya hanya menunggu berjam2 sampai besok harinya (kl dtng) yg entah jam brp akan dtng. Status jg tdk ada kejelasan kalau tidak jd dipick up atau kpn pastinya (hari/jam brp/pastinya maks jam operasional pick up utk smua ekspedisi). CS ekspedisi jg tdk langsung menjawab. Rasanya lelah sekali😞. Kl bs sistem Tokopedia bs membantu penjual seperti saya😔",4
4910,"untuk pemesanan yg dibatalkan, tidak ada pengembalian dana",1
4911,"Trimakasih buat tokopedia yg sudah bekerja sama dengan prakerja,,,saya dapat menyelesaikan pelatihan saya di tokopedia.tidak susah dan tidak ribet.",5
4912,"Luar biasa!,harga nya pas di kantong,juga harga ongkir juga sesuai!bagi kalian yang ingin oshop download aja apk ini,di jamin ga nyesel!",5
4913,terimakasih tokopedia karena sudah membantu saya dalam mengikuti mitra pelatihan di program kartu prakerja dan materi pelatihan yang dibawakan sangat bermanfaat dan sangat membantu.,5
4914,Tokopedia emang top dan bermanfaat dan soalnya pun mudah dipahami dan jelas banget penjelasan tentang materinya jadi lebih lebih mengerti tentang bisnis online berkat ikut pelatihan prakerja diskill academy ruang guru,5
4915,"APLIKASI SETAN!!!! UANG GUA ADA DI SALDO TP SKRG AKUN GUA DI NONAKTIFKAN TANPA KEJELASAN. SILAHKAN NON AKTIFKAN SUKA SUKA KALIAN TP TOLONG HAK GUA UANG GUA DI KEMBALIKAN!!! INI GUA HARUS LAPORAN KEMANA ENAK BGT LO NGAMBIL DUIT ORG2 DENGAN CARA KAYA GINI!! APLIKASI GA BERMUTU. MAIN TAHAN TAHAN AJA UANG ORG, KALO MAU NONAKTIFIN YAA CARI SOLUSI DULU UANG NYA HARUS DI TRANSFER KE MANA!!!",1
4916,"Hai toko pedia, kenapa saya tidak bisa menggunakan kupon ya? Jika saya mengklik opsi kupon, disitu tertulis download belum selesai, padahal sudah ada seminggu, yang salah di bagian mana ya??",4
4917,"Alhamdulillah saya bisa mengikuti kelas program prakerja berkat tokopedia, pokonya yg ikut kartu prakerja recommended banget pake tokopedia untuk pembayaran dan lain lain. Thank you Tokopedia",5
4918,"Aplikasi yang sangat bermanfaat, mudah digunakan mudah untuk berbelanja. Pengalaman saya membeli kelas untuk menambah ilmu sangat bagus dan mudah dipahami.",5
4919,Verifikasi masuk dari akun lama jangan cuman 1 opsi lewat tlp donk IT nya gak ada kerja.lewat gmail aja.duit gw nyangkut balikin iblis,1
4920,Tokopedia sangat mudah untuk dipahami. Selain mempermudah untuk anggota pekerja memilih pelatihan Tokopedia juga pelayanannya baik dan chat respon cepat. Terimakasih Tokopedia,5
4921,Sangat senang sekali bisa membeli kelas di tokopedia. Semoga sertifikat saya segera di munculkan di dashbord prakerja saya. Terima kasih tokopedia.,5
4922,"Pake kupon katanya cashback sampe 50% maks 20rb.Belanja 100rb kirain cashback bakalan 10rb lebih, lah ini cuman 10 perak 😀 Mau gratis ongkir, ga smua barang bisa gratis ongkir malah barang"" ga penting yg bisa. Kupon banyak ga ada yg berguna, heran tololpedia 😀",2
4923,"Selama 3 tahun ini saya belum mengalami kendala transaksi di Tokopedia, beli apapun nyarinya di tokopedia. diskon sm gratis ongkir ga bohong. Apalagi akhir2 ini selalu nungguin momen WIB tiap akhir bulan Terimakasih",5
4924,"baru aja bikin akun trus nyoba buat beli barang makai kupon, saya milih barang yang bisa di cod in, pas ingin bayar saya menggunakan vocer potongan harga, pas di suruh milih metode pembayaran, disana kaga ada tulisan bayar di tempat. jadi saya pilih lewat indomaret, giliran udah di bayar malah di batalkan karna di bilangnya melanggar s&k. habis itu mau buka lagi tokpetnya, eh malah di bilang sambungan internetnya kaga ada, padalah jaringan saya bagus2 aja, buka shopee aja bisa, ini gak bisa",1
4925,"Tokopedia memang keren sekarang aku tidak perlu pusing pusing lagi harus keluar rumah mencari apa yang kubutuhkan apalagi sekarangkan musim virus corana.,untung ada tokopedia yang hadir untuk memenuhi segala kebutuhanku,makasih banyak tokopedia semoga makin sukses serta makin berkwalitas kedepannya aamiin",5
4926,ada kredit akulaku gak? kalo ada saya mau kredit di akulaku,5
4927,"Terima kasih toko pedia , saya mengikuti prakerja membeli ditoko pedia",5
4928,"Terimakasih Tokopedia,Prakerja, dan Lembaga pelatihan, sangat membantu dengan ada nya sistem pelatihan yang sangat bermanfaat untuk mulai berbisnis",5
4929,cepat pengiriman dan kwalitas barang bagus sesuai dengan iklan,5
4930,"Terimakasih Tokopedia,skilacademy dan prakerja,sy sudah menyelesaikan pelatihannya sy mendapatkan pengalaman baru materi yg sangat bagus dan baik ilmu yg bermanfaat terimakasih tokopedia skilacademy.",5
4931,"Hai tokped, kenapa saya login di akun prakerja saya eror terus kata sandi atau email salah, padahal email dan password nya sudah benar. Trs customer service nya juga eror teru, mohon diperbaiki ..",1
4932,"Aplikasinya bagus, mudah diakses. Membeli kelas prakerja sangat mudah tidak ribet. mudah2an cepat keluar sertifikatnya. Terima kasih tokopedia.",5
4933,"Sayaa sudah menyelesaikan pelatihan di skillacademy,dan sangat menyenangkan pelatihan nya,terimakasih banyak tokopedia dan skillacademy atas materi yg diberikan ke pada seluruh pengguna kartu prakerja,terimakasih banyakk sekali lagi..",5
4934,"Knp setiap promo barang hrs bayar? Mudah""an kedepannya lbh baik lg...bsa naikin barang dgn gratis kyk toko sebelah...penting sekali buat pemula jualan online sprti sy",2
4935,"Hai tokopedia , saya sudah melakukan pelatihan disini , sangat keren sekali , dan mudah di pahami , semoga tokopedia menjadi yang terbaik .",5
4936,Uang gw yg gk seberapa tenggelam di sini Bangsat emang ni aplikasi mau di tarik ke ovo gk bisa karna minimal penarikan adalah 50.000 sementara saldo toko pedia saya hanya 29.500 bukan soal berapa nominal nya .. Dimna tanggung jawab pihak toko pedia..? Gw udah cape² ke alfa untuk bayar pesanan pas di bayar malah di cancel dan uang nya masuk ke saldo toko pedia saya ... Menurut saya ini merugikan tenaga dan uang,1
4937,"Hari ini saya turunin rating menjadi 3 saja, soalnya saya perhatiin, tiap kali kasih voucher tagihan kok maksimalnya pemakaian tgl 30, ya tagihannya belum keluar bambaaank... kok pinter banget sih kamu ❓🤔",3
4938,Terimakasih tokopedia...aku bisa mengikuti kelas prakerja dengan baik..dan jadi tau cara bermake up yang benar...👍👍,5
4939,"terimakasih Tokopedia, saya sangat terbantu sama ada ny program prakerja ini, pokok ny Tokopedia is the best, materi dpt di Terima dan dpt di pahami secara cepat",5
4940,Untuk tokopedia sangat the best buat konsumen dan banyak cashbacknya dan Buat kru dan staffnya tolong jasa pengiriman anteraja lebih baik ga usah di pakai untuk program gratis ongkir karena pengiriman nya sangat lambat dan tidak sesuai estimasi pengiriman.Di tracking sudah 3 hari paket saya berada di kota penerima/pembeli tapi sampai detik ini belum juga di kirimkan ke alamat penerima.ini sudah mau seminggu lho paket belum keterima juga,5
4941,Sangat suka dengan aplikasi ini. Tokopedia tau apa yang saya butuhkan. Fitur fitur dalam aplikasi ini sangat bermanfaat sekali dan membantu. I Love Tokopedia,5
4942,Tolong dong admin saya dr kartu prakerja gi mana si ini saya sudah menyelsaikan kelas aaya tp pas saya mau memberi ulasan pembian kelas saya tidak ada di akun saya ....di daftar transaksi topup dan tagihan,1
4943,"hallo , saya reza pahlevi saya peserta prakerja ingin berterima kasih kepada tokopedia karena prosesnya cepat dan mudah , serta pelatihannya sangat menarik dan membantu sekali",5
4944,"Mantap!!! Trimaksih skill academy ,Tokopedia ,krtu prakerja , berkat pelatihan yng di adakan kmi dpat pengalaman bru dan ilmu yng bru pula. "" Sukses selalu Tokopedia""",5
4945,Platform yg snagat bagus dan sangat baik terima kasih Tokopedia,5
4946,"Kapok belanja di sini,setiap pesanan pasti aja ada masalah",1
4947,"Trimakasih tokopedia, belanja dan belajar menjadi sangat mudah dan menyenangkan tanpa harus keluar rumah bersama tokopedia. Semoga ke depan tokopedia menjadi lebih maju lagi",5
4948,"banyak penipuan dgn iming2 casback,setelah transaksi gak dapat cashback,setelah di komplen,akun langsung di blokir gak bisa pakai kupon",1
4949,"Aplikasi mantap mudah dan simpel untuk berbelanja online, jangan ragu dan takut untuk memesan produk yang di tawarkan di toko online tokopedi, dijamin.",5
4950,"Kepada cs tokopedia saya berharap kedepanya tokopedia punya nomor cs yang bisa di hubungi, Soalnya saya bayar pesanan melalui bri syariah, 2 dua kali untuk satu barang yang sama, dan saya gak bisa untuk cencel tranferan yang ke dua 🙏🙏🙏🙏",2
4951,"Sebenernya aplikasi tokopedia sangat membantu dalam transaksi apapun, tetapi jujur aja sampai saat ini sertifikat saya masih belum muncul di dashaboard prakerja saya loh, padahal saya sdh menyeleisaikan misi, mengisi ulasan dan rating, serta mengerjakan exam dan sdh centang hijau, tetapi msh belum muncul di dashboard prakerja sertifikatnya, ini sudah seminggu lebih loh, Thx.",5
4952,"Pilihannya banyakkk... Harga murah2, memudahkan kita dalam berbelanja.... Akuuu sukaaaaa.. Belanja dari rumah bisa, makin gak ribet pokoknya... I love you tokopediaaaaa",5
4953,tokopedia pelit skarang masa di kasi 2x seminggu gratis ongkir ny kan tol*l gue padahal mau blanja lagi,1
4954,"Halo tokopedia, saya hasra. Saya sudah mengikuti pelatihan skill academy di kartu prakerja. Pelatihannya sangat bagus. Sukses selalu buat tokopedia😘",5
4955,"Apapun kebutuhan anda tersedia semua di tokopedia,very good",5
4956,"hallo tokopedia ,saya sudah mengikuti pelatihan prakerja, ini sangat bagus dan sangat mudah di pahami. aplikasi yang sangat keren..... sukses selalu",5
4957,Tokopedia merupakan aplikasi yang sangat banyak manfaatnya buat masyarakat indonesia karena dengan satu aplikasi bisa semuanya dilakukan oleh masyarakat indonesia.. tokopedia mantap,5
4958,Terimah kasih...buat toko pedia ...karene saya bisa selesaikan belajar prakerja saya belajar di skill Academy...dan lulus..alhamdulillah....buat toko pedia sukses...aamiin,5
4959,"sangat membantu saya untuk memulai usaha baru dan tanpa takut gagal lagi, Dan sangat menginspirasi bagi generasi muda dalam memulai bisnis online",5
4960,"Aplikasinya mudah di gunakan terus barangnya lengkap lagi dan yg paling barang aman sampai tujuan, apa lagi buat yg ikut kartu prakerja belinya di tokepedia saja di jamin mantap.terbaiklah buat tokopedia👍👍👍👍",5
4961,cukup baik pelayanan dan sebaiknya diperbanyak promo yang menariknya,4
4962,"Hai tokoledia...saya sdh mengikuti skill academy, sdh memberi rating 10, juga sdh memberi ulasan dan lolos, utk tokopedia yg sll d hati dan sdh pasti belanja puas hanya di tokopedia dong.",5
4963,"Saya megawati telah selasai melakukan pelatihan skill academy by ruangguru , untuk pembelian pelatihan lewat tokopedia sangat mudah dan cepat proses nya , terimakasih tokopedia .",5
4964,saya sangat berterimakasih.. dengan applikasi ini urusan saya menjadi lebih mudah.. baik dalam urusan mengerjakan pelatihan maupun proses jual beli..,5
4965,"Saya sebagai peserta kartu prakerja telah bertansaksi di tokopedia utk melakukan pembelian pelatihan di skill academy. Terimakasih tokopedia, telah bekerja sama dengan prakerja. Senang sekali bisa bertansaksi di mitra tokopedia",5
4966,"Login susah. Hubungi cs juga susah. Kode OTP lewat WA, Lewat SMS ga pernah masuk. Lebih dari 1 jam. Ga bisa login",1
4967,"Kurang menguntungkan bagi pihak seler, semoga semakin jaya",1
4968,"Terima kasih toko pedia sudah memudahKan saya untuk membeli voucher belajar , untuk meperlancar belajar saya Di skillacademy. Sukses terus untuk toko pedia. Mkasih",5
4969,Saya pesen barang terus saya udah bayar.. Karena pihak toko lama ga respon sampai² saya kesel..saya batalin..terus gimana nasib uang saya..yang udah saya tranfer,1
4970,Terima kasih toko pedia saya sangat puas sekali dengan pengalaman yg toko pedia berikan kepada saya terima kasih Dan saya telah mendapat Sertipikat,5
4971,Toko pedia selain untuk belanja olen ini jugaa bisa untuk menambah wawasan .contohnnya kita ketika memnggunakan akademi prakerja .Trimaksih Tokopedia sangat bermanfaat sangat membantu siapapun .top markotop!Tokopedia Berkualitas,5
4972,Saya kasih bintang 5 ya .. Saya ikut pelatihan prakerja melalui toko pedia ambil pelatihan di skill academy... alhamdulillah semua nya lancar... terimakasih toko pedia 🙏,5
4973,"Gajelas apknya, dikasih voucer 77rb, bisa dipake dan aman2 aja sebelum bayar, tapi pas udah bayar, tba2 dbilang gak sesuai syaratnya. Padahal pas sebelum click voucer, syaratnya cuma untuk pengguna baru. Asli, mending pake apk sebelah aja dehh",1
4974,Terima kasih tokopedia & babastudio. Mudah melakukan transaksi. Dan materi nyH sangat mudah di pahami. Moga moga sertifikat nyah cepet keluar.,5
4975,Toko pedia aplikasi yang sangat bagus respon cepat,5
4976,sangat bagus dan bermamfaat. terima kasih . . .,5
4977,"Kebanyakan calo online... Isinya dropshipper semua,",1
4978,"Terima kasih, sangat membantu dalam prakerjaku",5
4979,"Praktis dalam melakukan jual beli, Terimakasih",5
4980,"Mudah untuk bertransaksi,maju terus toko pedia",5
4981,Terimakasih tokopedia telah membantu saya menyelesaikan prakerja,5
4982,Toko pedia bersama skill academy yg bekersama dengan kartu prakerja telah banyak membantu terimakasih banyak,5
4983,Cara download nya ko lama si pas habis daftar?,1
4984,"Luar Biasaaa....,👍👍👍👍👍 Trima kasih Tokopedia, sebagai fasilitator memudahkan saya dan teman-teman dalam program Prakerja ke Media Platform pendidikan, akses cepat dan akurat, Kedepannya lebih baik dan menjadi yang terdepan.",5
4985,"terima kasih tokopedia.. melalui skill akademi.. saya mndapatkan ilmu yg bermnfaat.. materinya mudah di mngerti. tapi sayangnya sertifikat ke dashboard kartu prakerja belum keluar.. padahal saya sudah mnyelesailan pelatihan dan webinar, memberi rating dan ulasan. sertifikat di skill akademi sudah keluar.. tp insentifnya belum keluar.. mohon bantuannya tokopedia.. terima lasih..",5
4986,Sangat membantu dalam berbelanja teruta banyak diskon,5
4987,Baguuss app nya gk membingungkan.. Selalu belanja d shopee.. selalu dikasi gratis ongkir.. Hehe,5
4988,"Terimaksih skill akademic , toko pedia sangat bagus sukses selalu",5
4989,Trimaksih udah memudahkan belanja secara online.,5
4990,Tokopedia sangat berfaedah dalam menjalankan bisnis,5
4991,Sangat cepat prosesnya . Terimakasih tokopedia,5
4992,"OL toped semua jadi mudah, belanja dari mana saja",4
4993,Terimakasi toko pedia telah menbantu saya dalam program kartu prakerja,5
4994,Aplikasi yang sangat membantu dalam segala hal apapun,5
4995,Mudah dan cepat terima kasih Tokopedia skill academy,5
4996,"Terimakasih tokopedia atas pelatihannya,sangt membatu saya dalam menambah ilmu. Saya sdh selesai melakukan pelatihan dan sudh memberikan rating dan ulasan dan sudh mendptkn sertifikat dari pelatihan trsebut namun sertifikat tersebut belum muncul di dasboard prakerja,mhon bantuan nya. Terimakasih",5
4997,"Terima kasih tokopedia, sangat membantu sekali❤",5
4998,Beruntung bisa mendapatkan pelatihan arkademi di tokopedia,5
4999,"Trimakasih banyak, sangat bermanfaat bagi saya",5
5000,Aplikasinya sangat bermanfaat. Terima kasih banyak,5
5001,makasih toko pedia sudah menjadi sarana untuk prakerja,5
5002,Makasih Tokopedia saya telah menyelesaikan pelatihan,5
5003,"Tokopedia mantap, telah bekerja sama dengan program pemerintah kartu prakerja, membeli pelatihan melalui tokopedia sangatlah mudah langsung dapat voucher untuk ditukarkan dan langsung bisa memulai pelatihan. Terima kasih.",5
5004,Terimakasih toko pedia yg telah memudahkan sy melakukan pelatihan prakerja,5
5005,Untuk topup nominal saldo harusnya jgn dibatasi nominal karna topup saldo pake ADM ga kaya topup saldo shopee bebas ADM Jadinya malas mau topup 750 000 harus 3xadm,3
5006,Aplikasi yang sangat mudah digunakan dan sangat membantu,5
5007,Terima kasi toko pedia sudah membatu saya mendaftar kartu perakerja,5
5008,"Tokopedia sangat memuaskan sebagai mitra pelatihan prakerja,terbaik ,terpercaya dan berkwalitas . Jenis pelatihan lumayan lengkap dan baik. Tokopedia sangat membantu dalam penbelian pelatihan prakerja. Semoga makin jaya😊",5
5009,"Terima kasih tokopedia, Sangat membantu sekali",5
5010,"Hay saya sangat suka dengan aplikasi tokopedia ini karena lengkap ada alat tulis ,baju,makanan,dan masih banyak lainnya,aku juga suka Tap -Tap kotak ,gratis ongkir juga pokoknya saya suka sekali dengan tokopedi>_<~♡~☺☺☺☺",5
